job_id,job_title,company,location,work_mode,experience,employment_type,skills,salary_lpa,date_posted,month_posted
932,Data Analyst,Zomato,Bangalore,Remote,Senior (5+ yrs),Full-time,"Machine Learning, Statistics, Tableau, Git",16.3,2024-02-19,2024-02
933,Senior Data Analyst,HCL Technologies,Chennai,Remote,Fresher (0-1 yr),Internship,"Git, Power BI, SQL, NumPy, Pandas",3.6,2024-08-24,2024-08
934,Junior Data Analyst,Swiggy,Hyderabad,On-site,Mid (3-5 yrs),Contract,"Python, NumPy, Tableau, Git, Statistics",10.3,2024-04-11,2024-04
935,BI Analyst,Accenture,Mumbai,On-site,Mid (3-5 yrs),Internship,"Power BI, Pandas, Excel, SQL, NumPy",8.4,2024-01-18,2024-01
936,Data Analyst,Accenture,Delhi,On-site,Mid (3-5 yrs),Contract,"Power BI, Git, Tableau",8.1,2024-04-07,2024-04
937,SQL Developer,Infosys,Chennai,Hybrid,Fresher (0-1 yr),Contract,"Statistics, Power BI",3.5,2024-07-07,2024-07
938,Business Analyst,Google India,Hyderabad,On-site,Junior (1-3 yrs),Internship,"Excel, Power BI",4.5,2024-10-12,2024-10
939,SQL Developer,Microsoft India,Pune,On-site,Fresher (0-1 yr),Internship,"Statistics, Tableau, SQL, Power BI",2.5,2024-07-13,2024-07
940,Senior Data Analyst,Zomato,Delhi,Hybrid,Fresher (0-1 yr),Contract,"Power BI, SQL, NumPy, Git",2.5,2024-12-21,2024-12
941,SQL Developer,TCS,Chennai,On-site,Junior (1-3 yrs),Internship,"Excel, Machine Learning",4.6,2024-01-02,2024-01
942,Business Analyst,Flipkart,Delhi,Remote,Senior (5+ yrs),Full-time,"Excel, Git, Machine Learning, Pandas, NumPy",14.4,2024-02-26,2024-02
943,Junior Data Analyst,Infosys,Gurgaon,On-site,Mid (3-5 yrs),Contract,"Tableau, Pandas, Python, NumPy",10.3,2024-08-02,2024-08
944,Junior Data Analyst,Microsoft India,Bangalore,Remote,Senior (5+ yrs),Internship,"Excel, SQL, Python",16.5,2024-07-03,2024-07
945,Senior Data Analyst,ICICI Bank,Gurgaon,Hybrid,Senior (5+ yrs),Full-time,"Tableau, Statistics",18.1,2024-03-11,2024-03
946,SQL Developer,HCL Technologies,Gurgaon,Hybrid,Junior (1-3 yrs),Full-time,"Machine Learning, Excel, Git",4.9,2024-02-23,2024-02
947,BI Analyst,Flipkart,Hyderabad,On-site,Junior (1-3 yrs),Contract,"Tableau, Pandas, Statistics",6.7,2024-10-09,2024-10
948,Junior Data Analyst,Swiggy,Noida,Hybrid,Junior (1-3 yrs),Internship,"NumPy, Python",7.2,2024-01-05,2024-01
949,Data Analyst,Capgemini,Chennai,Hybrid,Mid (3-5 yrs),Full-time,"Statistics, Pandas, Power BI, Machine Learning, Tableau",9.8,2024-08-20,2024-08
950,Data Scientist,HDFC Bank,Hyderabad,Remote,Mid (3-5 yrs),Internship,"Pandas, Excel, Tableau, Machine Learning",12.6,2024-09-15,2024-09
951,Senior Data Analyst,Swiggy,Mumbai,On-site,Mid (3-5 yrs),Contract,"Machine Learning, Excel",7.7,2024-02-04,2024-02
952,Data Scientist,Accenture,Delhi,Hybrid,Senior (5+ yrs),Contract,"Machine Learning, Excel",17.2,2024-09-07,2024-09
953,Junior Data Analyst,Capgemini,Bangalore,On-site,Mid (3-5 yrs),Internship,"Git, Machine Learning, Python",12.6,2024-04-23,2024-04
954,Junior Data Analyst,Zomato,Chennai,On-site,Junior (1-3 yrs),Internship,"Excel, Machine Learning, NumPy",7.4,2024-07-10,2024-07
955,BI Analyst,Microsoft India,Gurgaon,Hybrid,Mid (3-5 yrs),Full-time,"Python, SQL, Tableau, Pandas",10.9,2024-12-20,2024-12
956,Senior Data Analyst,TCS,Noida,On-site,Junior (1-3 yrs),Contract,"Power BI, NumPy, Excel",6.6,2024-04-08,2024-04
957,SQL Developer,Wipro,Pune,Hybrid,Junior (1-3 yrs),Contract,"Git, Excel",4.8,2024-05-25,2024-05
958,SQL Developer,Infosys,Hyderabad,Remote,Mid (3-5 yrs),Internship,"Git, Statistics",8.6,2024-02-18,2024-02
959,Python Developer,Accenture,Hyderabad,Remote,Mid (3-5 yrs),Contract,"NumPy, Tableau",7.8,2024-10-06,2024-10
960,Python Developer,Flipkart,Pune,Remote,Fresher (0-1 yr),Full-time,"Power BI, Statistics, NumPy, Git",2.6,2024-05-27,2024-05
961,Data Scientist,Amazon India,Delhi,Hybrid,Mid (3-5 yrs),Contract,"Python, SQL",12.0,2024-10-16,2024-10
962,Business Analyst,Microsoft India,Mumbai,On-site,Senior (5+ yrs),Internship,"Git, Machine Learning, NumPy, Python, Tableau",13.4,2024-11-04,2024-11
963,Senior Data Analyst,HCL Technologies,Pune,Hybrid,Senior (5+ yrs),Contract,"Pandas, Statistics",23.1,2024-09-02,2024-09
964,BI Analyst,Microsoft India,Bangalore,On-site,Junior (1-3 yrs),Full-time,"SQL, Tableau, NumPy, Statistics",4.1,2024-05-12,2024-05
965,SQL Developer,Zomato,Pune,Hybrid,Senior (5+ yrs),Full-time,"Statistics, Tableau, Excel, SQL",19.3,2024-11-11,2024-11
966,BI Analyst,Zomato,Chennai,Hybrid,Fresher (0-1 yr),Contract,"Git, Machine Learning, Power BI, Excel",4.6,2024-12-03,2024-12
967,BI Analyst,Swiggy,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Tableau, Statistics, Pandas",5.3,2024-06-25,2024-06
968,Junior Data Analyst,Cognizant,Delhi,On-site,Fresher (0-1 yr),Full-time,"Machine Learning, Git, Tableau, NumPy",3.9,2024-10-23,2024-10
969,Senior Data Analyst,IBM India,Hyderabad,On-site,Senior (5+ yrs),Contract,"Pandas, Machine Learning, Git",17.2,2024-02-28,2024-02
970,Data Scientist,Wipro,Delhi,On-site,Senior (5+ yrs),Full-time,"Machine Learning, Excel, Tableau",12.3,2024-12-08,2024-12
971,Business Analyst,Capgemini,Gurgaon,Remote,Junior (1-3 yrs),Full-time,"Tableau, Power BI",7.9,2024-08-27,2024-08
972,Python Developer,Microsoft India,Pune,Hybrid,Junior (1-3 yrs),Internship,"Git, NumPy, Tableau, Pandas, Excel",7.2,2024-06-12,2024-06
973,Business Analyst,Swiggy,Delhi,On-site,Junior (1-3 yrs),Contract,"Machine Learning, Excel, SQL",7.9,2024-09-23,2024-09
974,Python Developer,Swiggy,Hyderabad,Remote,Junior (1-3 yrs),Internship,"Machine Learning, Power BI, Statistics, Excel",6.3,2024-10-15,2024-10
975,Python Developer,Microsoft India,Hyderabad,On-site,Fresher (0-1 yr),Internship,"Machine Learning, Python, Pandas, Power BI, Statistics",2.9,2024-02-24,2024-02
976,Data Scientist,Amazon India,Bangalore,Remote,Senior (5+ yrs),Contract,"NumPy, Power BI, Statistics",16.0,2024-05-11,2024-05
977,Business Analyst,Microsoft India,Chennai,Remote,Mid (3-5 yrs),Full-time,"Pandas, SQL",12.4,2024-02-17,2024-02
978,BI Analyst,Cognizant,Pune,On-site,Junior (1-3 yrs),Full-time,"Statistics, SQL",5.3,2024-07-19,2024-07
979,BI Analyst,Microsoft India,Noida,Remote,Senior (5+ yrs),Full-time,"Excel, SQL, Tableau, Git",14.3,2024-05-16,2024-05
980,Senior Data Analyst,Cognizant,Mumbai,Hybrid,Junior (1-3 yrs),Full-time,"SQL, Pandas, Statistics, NumPy",4.4,2024-10-02,2024-10
981,Data Analyst,Zomato,Hyderabad,On-site,Fresher (0-1 yr),Internship,"Python, Pandas",3.7,2024-10-19,2024-10
982,SQL Developer,Wipro,Chennai,On-site,Senior (5+ yrs),Full-time,"Pandas, SQL, Excel",19.8,2024-08-23,2024-08
983,Junior Data Analyst,Accenture,Gurgaon,On-site,Fresher (0-1 yr),Internship,"Tableau, Git",2.8,2024-10-17,2024-10
984,Junior Data Analyst,HCL Technologies,Gurgaon,On-site,Junior (1-3 yrs),Internship,"Statistics, Machine Learning, NumPy, Git",5.8,2024-09-03,2024-09
985,SQL Developer,Capgemini,Delhi,On-site,Junior (1-3 yrs),Contract,"NumPy, Python, Pandas",4.2,2024-08-26,2024-08
986,Senior Data Analyst,Wipro,Delhi,Remote,Senior (5+ yrs),Internship,"Tableau, Pandas, Excel",17.8,2024-11-14,2024-11
987,BI Analyst,Microsoft India,Noida,On-site,Senior (5+ yrs),Full-time,"SQL, Pandas, Statistics, Tableau, Power BI",16.0,2024-05-25,2024-05
988,Data Analyst,TCS,Pune,On-site,Mid (3-5 yrs),Internship,"Pandas, Python, Machine Learning",7.3,2024-04-12,2024-04
989,Data Analyst,Microsoft India,Chennai,Remote,Mid (3-5 yrs),Internship,"Power BI, SQL",10.2,2024-04-23,2024-04
990,SQL Developer,Wipro,Pune,Hybrid,Junior (1-3 yrs),Internship,"Python, NumPy",4.8,2024-05-01,2024-05
991,Business Analyst,Swiggy,Chennai,Hybrid,Junior (1-3 yrs),Contract,"Python, Excel, Machine Learning, Tableau, SQL",6.5,2024-07-22,2024-07
992,Data Scientist,IBM India,Mumbai,Hybrid,Fresher (0-1 yr),Contract,"NumPy, Tableau, Power BI, Git, Statistics",3.7,2024-12-13,2024-12
993,Data Analyst,HDFC Bank,Chennai,Remote,Junior (1-3 yrs),Full-time,"SQL, Excel",7.6,2024-03-18,2024-03
994,SQL Developer,Cognizant,Mumbai,Remote,Senior (5+ yrs),Contract,"Tableau, Git, SQL, NumPy",13.6,2024-04-03,2024-04
995,Python Developer,IBM India,Chennai,Remote,Fresher (0-1 yr),Contract,"SQL, Git, Power BI, Python, Statistics",3.0,2024-02-08,2024-02
996,BI Analyst,Zomato,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Machine Learning, Power BI",7.1,2024-01-19,2024-01
997,Data Analyst,Accenture,Delhi,Hybrid,Junior (1-3 yrs),Contract,"Power BI, Python, NumPy, Git, SQL",7.8,2024-04-06,2024-04
998,Business Analyst,Swiggy,Gurgaon,On-site,Senior (5+ yrs),Full-time,"Git, Machine Learning, Tableau",19.2,2024-06-02,2024-06
999,Senior Data Analyst,Wipro,Noida,Remote,Fresher (0-1 yr),Internship,"Pandas, Git, Python",2.9,2024-04-01,2024-04
1000,BI Analyst,Infosys,Bangalore,Hybrid,Fresher (0-1 yr),Full-time,"Git, Machine Learning",2.7,2024-08-19,2024-08
7,Python Developer,Accenture,Mumbai,On-site,Junior (1-3 yrs),Internship,"Git, NumPy, Machine Learning, Excel",4.9,2024-09-16,2024-09
