job_id,job_title,company,location,work_mode,experience,employment_type,skills,salary_lpa,date_posted
508,Junior Data Analyst,Infosys,Chennai,Remote,Senior (5+ yrs),Full-time,"Tableau, Machine Learning, NumPy, Git, Pandas",20.1,2024-06-15
819,Data Analyst,Capgemini,Bangalore,Remote,Mid (3-5 yrs),Contract,"Pandas, Machine Learning",12.0,2024-06-04
453,Junior Data Analyst,Cognizant,Bangalore,On-site,Mid (3-5 yrs),Contract,"NumPy, Tableau, Pandas",11.3,2024-08-02
369,Python Developer,HDFC Bank,Noida,On-site,Fresher (0-1 yr),Contract,"Machine Learning, Excel",5.0,2024-05-08
243,Data Analyst,Zomato,Bangalore,Hybrid,Fresher (0-1 yr),Contract,"Power BI, SQL, Python, Machine Learning, NumPy",4.1,2024-08-28
930,Data Scientist,Flipkart,Bangalore,On-site,Fresher (0-1 yr),Internship,"Pandas, Statistics, Power BI, SQL",3.3,2024-06-11
263,Python Developer,IBM India,Hyderabad,Remote,Senior (5+ yrs),Internship,"NumPy, Python, Excel, SQL",24.9,2024-10-15
811,Business Analyst,HDFC Bank,Gurgaon,On-site,Fresher (0-1 yr),Contract,"Tableau, Git",4.0,2024-02-02
319,Data Analyst,Microsoft India,Noida,Hybrid,Fresher (0-1 yr),Internship,"Power BI, Statistics, NumPy, Excel, Tableau",4.5,2024-12-19
50,Senior Data Analyst,Cognizant,Pune,On-site,Senior (5+ yrs),Contract,"SQL, Power BI, Tableau, Git",16.7,2024-12-18
447,Business Analyst,Microsoft India,Delhi,Remote,Senior (5+ yrs),Contract,"Git, Machine Learning",13.8,2024-04-25
143,Junior Data Analyst,HCL Technologies,Pune,On-site,Fresher (0-1 yr),Internship,"Power BI, Python, SQL",3.5,2024-02-22
969,Senior Data Analyst,IBM India,Hyderabad,On-site,Senior (5+ yrs),Contract,"Pandas, Machine Learning, Git",17.2,2024-02-28
346,Python Developer,Accenture,Chennai,Remote,Senior (5+ yrs),Internship,"Machine Learning, Git, Tableau, Excel, Power BI",19.0,2024-08-10
972,Python Developer,Microsoft India,Pune,Hybrid,Junior (1-3 yrs),Internship,"Git, NumPy, Tableau, Pandas, Excel",7.2,2024-06-12
134,Data Scientist,Wipro,Noida,Remote,Senior (5+ yrs),Internship,"Git, SQL, Excel, Python",17.1,2024-06-18
105,Data Scientist,Cognizant,Pune,Hybrid,Senior (5+ yrs),Full-time,"Excel, Git, SQL",15.8,2024-09-25
7,Python Developer,Accenture,Mumbai,On-site,Junior (1-3 yrs),Internship,"Git, NumPy, Machine Learning, Excel",4.9,2024-09-16
601,BI Analyst,Capgemini,Bangalore,Remote,Junior (1-3 yrs),Internship,"Excel, Pandas, Power BI, Python",6.5,2024-03-28
497,Data Analyst,HCL Technologies,Bangalore,On-site,Senior (5+ yrs),Internship,"Excel, NumPy",19.9,2024-05-20
703,Junior Data Analyst,Capgemini,Hyderabad,Hybrid,Junior (1-3 yrs),Internship,"Python, SQL",6.2,2024-12-03
473,Junior Data Analyst,HDFC Bank,Delhi,On-site,Fresher (0-1 yr),Internship,"Tableau, Statistics, Git, NumPy",5.0,2024-03-26
599,Business Analyst,Infosys,Chennai,Hybrid,Fresher (0-1 yr),Full-time,"NumPy, SQL, Pandas",4.8,2024-04-12
503,Senior Data Analyst,Wipro,Mumbai,On-site,Mid (3-5 yrs),Full-time,"Machine Learning, Pandas",7.3,2024-07-19
434,Data Analyst,Infosys,Hyderabad,On-site,Senior (5+ yrs),Full-time,"Statistics, Pandas",14.9,2024-04-02
120,BI Analyst,Zomato,Chennai,On-site,Junior (1-3 yrs),Internship,"Python, Excel, SQL, Statistics, Pandas",5.5,2024-10-02
109,Junior Data Analyst,Microsoft India,Hyderabad,On-site,Senior (5+ yrs),Contract,"NumPy, Python",17.2,2024-07-03
648,Python Developer,Google India,Hyderabad,Hybrid,Senior (5+ yrs),Contract,"NumPy, Tableau",19.9,2024-09-19
590,Junior Data Analyst,TCS,Gurgaon,On-site,Mid (3-5 yrs),Internship,"SQL, Git, Python, Tableau, Statistics",9.1,2024-02-20
375,BI Analyst,Amazon India,Hyderabad,Hybrid,Senior (5+ yrs),Internship,"Excel, Statistics, Power BI",18.3,2024-04-18
